order_id,order_date,category,region,channel,unit_price,quantity,discount_pct,revenue,cost,profit
1199,2024-08-21,Groceries,North,In-Store,10.47,5,0,52.35,32.22,20.13
1193,2024-08-21,Electronics,East,Online,461.18,2,0,922.36,538.32,384.04
2318,2024-08-21,Electronics,Central,Online,174.88,3,10,472.18,324.36,147.82
482,2024-08-21,Toys,Central,In-Store,10.75,2,5,20.43,14.7,5.73
3651,2024-08-21,Groceries,North,Online,36.87,3,10,99.55,65.32,34.23
2058,2024-08-21,Toys,North,Online,33.53,1,15,28.5,19.28,9.22
4021,2024-08-21,Sports,North,Online,80.21,4,5,304.8,205.84,98.96
3836,2024-08-22,Groceries,West,In-Store,5.81,5,0,29.05,15.22,13.83
4572,2024-08-22,Groceries,Central,Online,6.01,4,0,24.04,12.26,11.78
3678,2024-08-22,Clothing,South,In-Store,28.41,1,5,26.99,16.82,10.17
126,2024-08-22,Groceries,West,In-Store,5.22,1,0,5.22,2.92,2.3
4106,2024-08-22,Groceries,South,Online,20.96,1,0,20.96,11.6,9.36
2761,2024-08-22,Groceries,South,Online,4.26,5,5,20.23,13.57,6.66
4686,2024-08-23,Groceries,South,Online,25.38,1,5,24.11,14.22,9.89
2972,2024-08-23,Electronics,Central,In-Store,299.32,1,10,269.39,181.13,88.26
3308,2024-08-23,Clothing,South,Online,20.36,5,15,86.53,55.56,30.97
4453,2024-08-23,Books,Central,Online,10.16,1,0,10.16,5.09,5.07
1988,2024-08-23,Furniture,East,Online,319.68,2,15,543.46,322.8,220.66
3120,2024-08-24,Sports,South,In-Store,74.72,1,0,74.72,39.93,34.79
11,2024-08-24,Electronics,Central,Online,281.09,3,0,843.27,504.1,339.17
674,2024-08-24,Groceries,South,Online,26.56,4,0,106.24,68.6,37.64
4571,2024-08-24,Furniture,North,Online,348.24,3,0,1044.72,534.4,510.32
3623,2024-08-24,Clothing,East,Online,130.96,4,0,523.84,299.2,224.64
401,2024-08-24,Clothing,North,Online,26.31,6,5,149.97,107.88,42.09
3817,2024-08-24,Sports,North,Online,28.61,2,0,57.22,33.28,23.94
4427,2024-08-24,Sports,West,In-Store,23.64,4,10,85.1,62.16,22.94
4325,2024-08-24,Groceries,South,Online,16.97,6,5,96.73,65.89,30.84
4466,2024-08-24,Toys,East,Online,38.17,1,0,38.17,23.87,14.3
3218,2024-08-25,Electronics,North,Online,90.62,1,0,90.62,46.82,43.8
4111,2024-08-25,Clothing,North,In-Store,30.03,4,0,120.12,64.92,55.2
3734,2024-08-25,Electronics,North,Online,434.34,5,0,2171.7,1137.82,1033.88
3690,2024-08-25,Groceries,East,In-Store,1.39,1,0,1.39,0.77,0.62
4,2024-08-25,Furniture,Central,In-Store,671.18,5,5,3188.1,1711.23,1476.87
349,2024-08-25,Toys,West,Online,29.78,4,15,101.25,70.91,30.34
2451,2024-08-25,Electronics,East,Online,98.08,5,5,465.88,278.04,187.84
297,2024-08-26,Electronics,North,Online,285.58,1,0,285.58,175.29,110.29
2588,2024-08-26,Clothing,Central,Online,86.53,1,15,73.55,50.28,23.27
4257,2024-08-26,Electronics,West,In-Store,470.03,4,5,1786.11,1126.4,659.71
4718,2024-08-26,Groceries,South,In-Store,3.88,1,10,3.49,2.66,0.83
295,2024-08-26,Clothing,North,Online,73.46,4,0,293.84,155.84,138.0
485,2024-08-27,Clothing,West,Online,71.72,5,0,358.6,204.81,153.79
4130,2024-08-27,Clothing,South,In-Store,26.23,1,5,24.92,15.31,9.61
3927,2024-08-27,Clothing,Central,Online,21.01,6,0,126.06,71.05,55.01
3517,2024-08-28,Clothing,South,Online,208.13,6,0,1248.78,645.95,602.83
1502,2024-08-28,Groceries,North,In-Store,21.74,6,5,123.92,68.16,55.76
4247,2024-08-28,Toys,Central,Online,31.36,6,5,178.75,97.47,81.28
2677,2024-08-28,Toys,West,Online,45.54,1,15,38.71,29.37,9.34
1179,2024-08-29,Groceries,North,Online,19.41,2,0,38.82,25.49,13.33
3895,2024-08-29,Groceries,South,In-Store,4.8,3,15,12.24,9.99,2.25
3149,2024-08-29,Clothing,South,Online,8.55,1,0,8.55,4.33,4.22
498,2024-08-29,Furniture,Central,In-Store,105.41,3,5,300.42,191.52,108.9
4291,2024-08-29,Groceries,North,In-Store,7.94,6,0,47.64,28.75,18.89
1877,2024-08-30,Groceries,East,In-Store,28.22,6,0,169.32,108.63,60.69
808,2024-08-30,Groceries,East,Online,10.39,1,0,10.39,6.8,3.59
2780,2024-08-30,Books,South,In-Store,26.75,4,0,107.0,69.36,37.64
1632,2024-08-31,Electronics,South,Online,214.79,6,0,1288.74,886.71,402.03
89,2024-08-31,Furniture,East,Online,451.36,1,10,406.22,271.08,135.14
2506,2024-08-31,Furniture,Central,In-Store,84.39,2,0,168.78,117.94,50.84
2586,2024-08-31,Furniture,West,Online,250.07,5,5,1187.83,657.53,530.3
2753,2024-08-31,Sports,West,Online,87.1,3,10,235.17,155.22,79.95
1261,2024-09-01,Electronics,West,Online,27.52,3,5,78.43,51.97,26.46
4162,2024-09-01,Groceries,East,In-Store,1.79,1,15,1.52,1.18,0.34
994,2024-09-02,Groceries,West,Online,7.29,3,0,21.87,14.39,7.48
4888,2024-09-02,Groceries,East,Online,31.54,3,20,75.7,60.95,14.75
4125,2024-09-02,Books,North,In-Store,49.4,5,5,234.65,128.9,105.75
201,2024-09-03,Electronics,Central,Online,392.04,1,5,372.44,237.9,134.54
405,2024-09-03,Groceries,North,Online,14.94,2,15,25.4,17.87,7.53
353,2024-09-03,Toys,West,Online,61.78,1,0,61.78,32.22,29.56
1751,2024-09-03,Clothing,West,In-Store,60.61,1,20,48.49,42.01,6.48
3366,2024-09-03,Clothing,West,In-Store,92.59,6,0,555.54,365.72,189.82
820,2024-09-03,Electronics,South,In-Store,380.04,5,10,1710.18,1014.37,695.81
1620,2024-09-03,Groceries,East,Online,19.02,6,10,102.71,60.26,42.45
4346,2024-09-03,Toys,West,Online,9.84,2,0,19.68,13.22,6.46
2455,2024-09-03,Furniture,West,Online,332.4,3,0,997.2,637.99,359.21
2536,2024-09-04,Furniture,East,Online,564.55,2,0,1129.1,765.86,363.24
2308,2024-09-04,Furniture,North,Online,713.1,5,5,3387.22,2471.99,915.23
4457,2024-09-04,Electronics,North,In-Store,629.36,5,0,3146.8,1943.68,1203.12
2561,2024-09-04,Groceries,North,Online,45.95,4,0,183.8,112.09,71.71
2378,2024-09-04,Clothing,North,Online,77.99,4,10,280.76,193.13,87.63
4703,2024-09-04,Electronics,North,In-Store,113.83,4,20,364.26,257.57,106.69
147,2024-09-04,Furniture,North,In-Store,53.71,5,15,228.27,168.33,59.94
1270,2024-09-04,Toys,West,In-Store,11.89,2,0,23.78,15.4,8.38
1690,2024-09-04,Books,East,Online,11.57,4,10,41.65,29.88,11.77
4685,2024-09-05,Toys,North,In-Store,24.33,4,0,97.32,54.38,42.94
3454,2024-09-05,Furniture,Central,Online,339.02,3,0,1017.06,646.91,370.15
1878,2024-09-05,Clothing,North,Online,19.79,2,20,31.66,22.97,8.69
4898,2024-09-05,Electronics,Central,Online,383.77,6,0,2302.62,1590.09,712.53
4943,2024-09-05,Electronics,Central,Online,689.78,1,0,689.78,396.54,293.24
2114,2024-09-06,Sports,Central,Online,33.32,6,15,169.93,114.05,55.88
2029,2024-09-06,Sports,East,In-Store,49.55,3,0,148.65,83.35,65.3
1705,2024-09-06,Clothing,North,In-Store,165.95,1,0,165.95,110.74,55.21
3152,2024-09-06,Books,West,In-Store,28.65,1,10,25.79,16.41,9.38
1607,2024-09-06,Furniture,Central,Online,300.41,1,0,300.41,154.17,146.24
3475,2024-09-06,Toys,North,Online,27.75,1,0,27.75,16.54,11.21
3068,2024-09-06,Clothing,South,In-Store,39.44,6,5,224.81,125.18,99.63
3388,2024-09-06,Electronics,Central,Online,178.47,3,0,535.41,350.96,184.45
3287,2024-09-06,Groceries,South,In-Store,4.2,5,0,21.0,11.14,9.86
2932,2024-09-07,Clothing,South,Online,14.8,6,15,75.48,52.15,23.33
2384,2024-09-07,Groceries,East,In-Store,8.93,5,10,40.19,30.98,9.21
3993,2024-09-07,Books,West,Online,6.12,5,0,30.6,19.93,10.67
2848,2024-09-07,Sports,West,Online,101.93,2,5,193.67,122.81,70.86
2818,2024-09-07,Books,South,In-Store,16.4,5,0,82.0,50.13,31.87
4411,2024-09-07,Toys,South,Online,15.25,4,20,48.8,33.06,15.74
4797,2024-09-07,Clothing,West,Online,202.91,5,0,1014.55,608.88,405.67
345,2024-09-07,Groceries,South,In-Store,21.53,2,5,40.91,28.67,12.24
431,2024-09-07,Electronics,North,Online,347.49,5,10,1563.71,1116.34,447.37
923,2024-09-07,Electronics,Central,In-Store,666.96,1,0,666.96,463.53,203.43
2511,2024-09-07,Sports,North,Online,102.19,5,10,459.86,307.04,152.82
1238,2024-09-08,Electronics,West,Online,276.08,5,5,1311.38,778.33,533.05
12,2024-09-08,Electronics,North,In-Store,241.31,5,10,1085.89,800.75,285.14
894,2024-09-08,Sports,East,In-Store,113.65,3,0,340.95,228.96,111.99
612,2024-09-08,Groceries,South,Online,17.28,4,0,69.12,35.11,34.01
4348,2024-09-08,Sports,West,In-Store,30.55,6,0,183.3,102.91,80.39
614,2024-09-08,Electronics,South,Online,301.65,6,15,1538.41,1024.99,513.42
3094,2024-09-08,Electronics,Central,Online,274.74,5,5,1305.01,908.69,396.32
3411,2024-09-09,Electronics,West,In-Store,237.92,5,0,1189.6,824.16,365.44
2271,2024-09-09,Groceries,Central,Online,11.76,1,0,11.76,6.18,5.58
989,2024-09-09,Clothing,East,Online,88.51,5,0,442.55,298.95,143.6
4662,2024-09-09,Books,West,Online,18.28,5,5,86.83,54.94,31.89
3282,2024-09-09,Furniture,Central,Online,222.92,1,0,222.92,121.72,101.2
4608,2024-09-09,Clothing,East,In-Store,74.45,4,0,297.8,162.37,135.43
4804,2024-09-10,Toys,East,Online,13.91,6,0,83.46,43.68,39.78
2814,2024-09-10,Clothing,South,Online,42.55,2,0,85.1,57.5,27.6
4099,2024-09-10,Clothing,East,Online,39.29,4,0,157.16,81.07,76.09
3684,2024-09-10,Furniture,South,Online,863.25,2,0,1726.5,870.89,855.61
4367,2024-09-10,Electronics,East,Online,341.63,6,15,1742.31,1260.43,481.88
3860,2024-09-10,Furniture,Central,In-Store,498.39,1,0,498.39,261.41,236.98
3265,2024-09-10,Groceries,South,Online,28.6,3,10,77.22,54.61,22.61
3332,2024-09-10,Sports,South,Online,82.09,1,15,69.78,49.14,20.64
4459,2024-09-10,Groceries,North,Online,10.58,1,0,10.58,6.25,4.33
4374,2024-09-10,Furniture,West,In-Store,365.33,5,5,1735.32,1112.67,622.65
3914,2024-09-10,Clothing,East,Online,26.63,5,0,133.15,75.34,57.81
4038,2024-09-11,Electronics,East,Online,156.59,3,20,375.82,274.31,101.51
3955,2024-09-11,Groceries,West,Online,4.94,2,0,9.88,6.02,3.86
3310,2024-09-11,Toys,South,Online,50.81,1,10,45.73,28.9,16.83
2576,2024-09-11,Clothing,South,Online,148.58,2,10,267.44,172.15,95.29
3234,2024-09-11,Sports,South,In-Store,250.96,3,5,715.24,477.08,238.16
4058,2024-09-12,Books,South,Online,15.94,5,5,75.72,44.01,31.71
1091,2024-09-12,Books,South,Online,32.69,1,0,32.69,16.46,16.23
1813,2024-09-12,Clothing,East,Online,66.28,1,5,62.97,40.08,22.89
1936,2024-09-12,Groceries,Central,Online,28.35,6,10,153.09,92.88,60.21
821,2024-09-12,Electronics,West,In-Store,117.19,3,0,351.57,192.86,158.71
1214,2024-09-13,Sports,West,Online,13.69,5,0,68.45,46.05,22.4
2929,2024-09-13,Groceries,West,In-Store,5.01,1,10,4.51,3.17,1.34
3317,2024-09-13,Groceries,North,Online,15.67,2,0,31.34,19.59,11.75
4975,2024-09-13,Furniture,North,In-Store,723.09,2,0,1446.18,922.72,523.46
1353,2024-09-13,Toys,South,Online,37.01,4,0,148.04,90.73,57.31
1853,2024-09-13,Groceries,North,Online,8.09,6,5,46.11,26.9,19.21
4909,2024-09-13,Furniture,South,In-Store,380.22,6,0,2281.32,1494.65,786.67
2215,2024-09-14,Electronics,North,In-Store,305.19,2,0,610.38,392.12,218.26
2141,2024-09-14,Books,West,Online,13.01,2,5,24.72,15.49,9.23
2634,2024-09-14,Electronics,West,Online,297.52,3,0,892.56,606.11,286.45
3233,2024-09-15,Groceries,West,Online,20.53,1,0,20.53,13.81,6.72
1213,2024-09-15,Groceries,North,Online,12.63,5,0,63.15,37.89,25.26
3509,2024-09-15,Furniture,North,In-Store,329.74,5,10,1483.83,1052.59,431.24
4566,2024-09-15,Electronics,South,In-Store,592.13,5,5,2812.62,2041.99,770.63
4032,2024-09-15,Electronics,Central,In-Store,496.41,5,5,2357.95,1619.55,738.4
1377,2024-09-15,Books,East,Online,17.84,4,20,57.09,39.15,17.94
2201,2024-09-15,Clothing,Central,Online,152.52,1,5,144.89,89.83,55.06
3151,2024-09-16,Furniture,Central,Online,23.47,4,0,93.88,57.12,36.76
1566,2024-09-16,Groceries,Central,Online,12.34,1,0,12.34,8.09,4.25
1598,2024-09-16,Clothing,East,Online,25.31,4,0,101.24,70.75,30.49
3779,2024-09-16,Electronics,Central,Online,206.81,2,10,372.26,255.21,117.05
3918,2024-09-16,Electronics,West,Online,1407.03,2,0,2814.06,1637.26,1176.8
890,2024-09-16,Groceries,North,In-Store,15.46,3,0,46.38,29.4,16.98
852,2024-09-16,Groceries,South,Online,3.62,2,5,6.88,3.83,3.05
565,2024-09-16,Clothing,Central,Online,34.35,4,5,130.53,76.26,54.27
2597,2024-09-16,Toys,South,Online,0.99,3,5,2.82,1.57,1.25
1459,2024-09-16,Furniture,South,In-Store,207.87,6,10,1122.5,718.01,404.49
148,2024-09-16,Books,North,In-Store,26.43,1,0,26.43,18.27,8.16
1315,2024-09-16,Clothing,North,Online,64.81,6,0,388.86,272.0,116.86
1313,2024-09-16,Sports,Central,Online,100.78,5,10,453.51,345.38,108.13
133,2024-09-16,Sports,North,Online,43.05,2,0,86.1,57.17,28.93
3063,2024-09-17,Groceries,East,Online,13.36,2,5,25.38,14.56,10.82
3876,2024-09-17,Electronics,North,In-Store,82.53,4,0,330.12,209.08,121.04
123,2024-09-17,Electronics,Central,In-Store,761.14,1,15,646.97,490.44,156.53
1932,2024-09-17,Clothing,East,In-Store,68.65,6,5,391.31,230.54,160.77
1944,2024-09-17,Clothing,East,In-Store,48.07,3,0,144.21,89.59,54.62
4900,2024-09-17,Groceries,Central,Online,24.18,1,20,19.34,15.46,3.88
1136,2024-09-18,Clothing,South,Online,191.59,1,0,191.59,111.55,80.04
1045,2024-09-18,Sports,North,Online,83.8,6,0,502.8,345.55,157.25
469,2024-09-18,Electronics,East,Online,291.15,3,5,829.78,510.29,319.49
3977,2024-09-18,Electronics,North,In-Store,21.12,3,0,63.36,41.15,22.21
331,2024-09-18,Clothing,South,Online,17.57,2,15,29.87,23.84,6.03
4442,2024-09-18,Clothing,Central,Online,41.34,3,5,117.82,85.01,32.81
4227,2024-09-18,Groceries,South,In-Store,24.37,1,5,23.15,13.11,10.04
3827,2024-09-18,Groceries,Central,Online,10.14,2,5,19.27,13.29,5.98
2946,2024-09-18,Clothing,Central,Online,96.32,5,0,481.6,303.14,178.46
267,2024-09-19,Sports,East,In-Store,138.73,2,5,263.59,157.88,105.71
1727,2024-09-19,Groceries,East,Online,7.74,5,15,32.9,24.74,8.16
3883,2024-09-19,Books,Central,Online,15.15,5,0,75.75,40.43,35.32
1183,2024-09-19,Toys,Central,Online,25.71,6,15,131.12,106.65,24.47
4588,2024-09-19,Furniture,North,Online,583.11,6,0,3498.66,2390.44,1108.22
4465,2024-09-19,Furniture,North,Online,593.47,3,5,1691.39,1186.74,504.65
4426,2024-09-19,Toys,Central,Online,24.73,4,0,98.92,56.89,42.03
3780,2024-09-19,Sports,Central,Online,52.8,1,0,52.8,29.53,23.27
1079,2024-09-19,Sports,North,In-Store,148.72,2,0,297.44,163.03,134.41
384,2024-09-19,Groceries,West,Online,28.98,5,0,144.9,97.08,47.82
870,2024-09-19,Groceries,South,Online,26.84,2,5,51.0,31.16,19.84
1793,2024-09-19,Electronics,East,Online,221.0,1,5,209.95,122.91,87.04
2200,2024-09-19,Books,Central,In-Store,14.07,1,0,14.07,7.35,6.72
4493,2024-09-20,Groceries,West,Online,4.44,2,15,7.55,5.68,1.87
2873,2024-09-20,Electronics,West,In-Store,206.25,5,15,876.56,528.4,348.16
4380,2024-09-20,Groceries,West,Online,30.33,6,0,181.98,114.73,67.25
986,2024-09-20,Electronics,West,In-Store,335.97,6,0,2015.82,1045.61,970.21
1203,2024-09-20,Clothing,South,Online,40.17,3,0,120.51,73.88,46.63
1323,2024-09-20,Furniture,South,Online,74.36,5,5,353.21,229.02,124.19
3790,2024-09-21,Toys,North,Online,11.39,2,5,21.64,12.65,8.99
3589,2024-09-21,Groceries,East,Online,20.7,3,0,62.1,36.32,25.78
653,2024-09-21,Electronics,Central,In-Store,93.02,1,15,79.07,55.49,23.58
931,2024-09-21,Toys,East,Online,21.29,2,0,42.58,22.56,20.02
2459,2024-09-21,Electronics,East,Online,258.63,1,0,258.63,165.79,92.84
2313,2024-09-21,Books,South,In-Store,29.14,5,5,138.41,95.63,42.78
2065,2024-09-21,Groceries,Central,Online,3.47,5,0,17.35,9.13,8.22
1259,2024-09-22,Groceries,North,Online,30.32,6,10,163.73,105.44,58.29
2160,2024-09-22,Electronics,East,In-Store,40.29,1,10,36.26,23.11,13.15
3910,2024-09-22,Electronics,North,In-Store,428.07,4,5,1626.67,938.26,688.41
3703,2024-09-22,Furniture,North,In-Store,155.64,6,10,840.46,650.01,190.45
2647,2024-09-22,Groceries,North,In-Store,16.69,2,0,33.38,20.26,13.12
3464,2024-09-22,Toys,Central,In-Store,41.65,6,0,249.9,148.27,101.63
365,2024-09-22,Clothing,West,In-Store,14.97,1,0,14.97,9.07,5.9
4524,2024-09-22,Groceries,Central,Online,4.63,6,0,27.78,18.42,9.36
4118,2024-09-22,Clothing,East,In-Store,111.71,2,0,223.42,148.66,74.76
2923,2024-09-23,Electronics,East,Online,284.98,2,0,569.96,375.82,194.14
4076,2024-09-23,Clothing,West,In-Store,31.69,2,0,63.38,39.38,24.0
3629,2024-09-23,Electronics,North,Online,58.16,5,0,290.8,193.89,96.91
1205,2024-09-23,Toys,South,In-Store,13.97,2,0,27.94,18.58,9.36
2373,2024-09-23,Groceries,North,Online,10.02,2,10,18.04,10.43,7.61
673,2024-09-23,Electronics,East,In-Store,663.94,4,0,2655.76,1329.53,1326.23
2960,2024-09-24,Groceries,East,Online,19.77,3,0,59.31,30.11,29.2
2573,2024-09-24,Groceries,West,Online,27.15,3,0,81.45,53.71,27.74
4025,2024-09-24,Groceries,West,Online,6.08,6,20,29.18,23.34,5.84
2637,2024-09-24,Groceries,East,Online,18.94,6,0,113.64,63.77,49.87
2446,2024-09-24,Sports,South,In-Store,25.38,1,10,22.84,16.21,6.63
4815,2024-09-24,Groceries,South,Online,3.74,6,0,22.44,12.28,10.16
2583,2024-09-24,Clothing,Central,Online,92.99,1,5,88.34,62.06,26.28
2594,2024-09-25,Clothing,Central,Online,76.27,1,0,76.27,45.97,30.3
1839,2024-09-25,Clothing,East,In-Store,105.81,4,0,423.24,257.42,165.82
4335,2024-09-25,Toys,North,Online,26.26,2,10,47.27,35.58,11.69
2569,2024-09-25,Groceries,North,Online,16.37,6,0,98.22,53.87,44.35
4902,2024-09-25,Electronics,East,In-Store,256.6,6,5,1462.62,922.85,539.77
3270,2024-09-25,Furniture,West,Online,448.26,1,10,403.43,256.52,146.91
2645,2024-09-25,Clothing,Central,Online,13.77,6,0,82.62,53.48,29.14
3928,2024-09-25,Clothing,East,Online,34.68,6,15,176.87,110.41,66.46
2437,2024-09-25,Toys,Central,Online,106.16,2,0,212.32,119.71,92.61
2254,2024-09-25,Sports,Central,In-Store,192.44,4,0,769.76,393.39,376.37
4754,2024-09-26,Electronics,West,Online,202.42,3,5,576.9,420.77,156.13
3434,2024-09-26,Electronics,North,Online,192.97,1,0,192.97,102.64,90.33
4096,2024-09-26,Groceries,West,In-Store,15.95,6,5,90.91,54.12,36.79
2343,2024-09-26,Furniture,North,Online,295.56,5,10,1330.02,798.75,531.27
3004,2024-09-26,Toys,South,In-Store,21.97,2,10,39.55,30.46,9.09
1037,2024-09-26,Sports,West,In-Store,7.1,5,10,31.95,23.65,8.3
4239,2024-09-27,Sports,South,Online,77.13,4,0,308.52,203.3,105.22
4478,2024-09-27,Groceries,South,Online,5.91,2,0,11.82,7.13,4.69
3334,2024-09-27,Electronics,Central,Online,630.72,4,5,2396.74,1507.18,889.56
82,2024-09-27,Clothing,East,Online,50.56,2,0,101.12,69.93,31.19
3337,2024-09-27,Electronics,Central,In-Store,63.19,2,0,126.38,76.59,49.79
52,2024-09-28,Toys,North,Online,25.26,5,20,101.04,78.46,22.58
4105,2024-09-28,Toys,North,Online,34.07,2,0,68.14,39.67,28.47
4100,2024-09-28,Books,Central,Online,6.59,3,10,17.79,12.85,4.94
4928,2024-09-28,Groceries,West,In-Store,3.62,2,10,6.52,4.36,2.16
966,2024-09-28,Clothing,East,Online,63.21,6,0,379.26,231.23,148.03
514,2024-09-28,Groceries,North,Online,18.6,1,0,18.6,10.52,8.08
26,2024-09-28,Electronics,North,In-Store,270.16,5,0,1350.8,911.61,439.19
3147,2024-09-28,Electronics,East,Online,472.72,4,0,1890.88,1150.6,740.28
1586,2024-09-28,Groceries,West,Online,10.03,5,0,50.15,27.24,22.91
1761,2024-09-29,Furniture,West,Online,575.66,1,0,575.66,308.88,266.78
4419,2024-09-29,Sports,North,In-Store,67.74,4,20,216.77,160.69,56.08
4136,2024-09-29,Electronics,Central,In-Store,472.95,1,10,425.65,288.12,137.53
2015,2024-09-29,Groceries,North,Online,17.26,5,0,86.3,50.07,36.23
4956,2024-09-29,Electronics,West,Online,224.63,5,0,1123.15,606.0,517.15
859,2024-09-29,Electronics,Central,In-Store,316.75,2,0,633.5,338.49,295.01
552,2024-09-29,Clothing,South,In-Store,76.12,6,0,456.72,283.88,172.84
1605,2024-09-30,Clothing,East,Online,21.77,6,5,124.09,85.37,38.72
832,2024-09-30,Toys,North,In-Store,14.92,6,0,89.52,47.46,42.06
1913,2024-09-30,Toys,East,Online,72.7,2,5,138.13,80.38,57.75
3481,2024-09-30,Electronics,West,Online,407.59,6,5,2323.26,1590.68,732.58
293,2024-09-30,Sports,Central,In-Store,161.07,4,0,644.28,323.96,320.32
2951,2024-09-30,Books,East,Online,41.9,1,10,37.71,21.16,16.55
2197,2024-09-30,Groceries,Central,In-Store,10.78,2,5,20.48,13.75,6.73
4205,2024-09-30,Sports,Central,In-Store,102.43,6,0,614.58,394.08,220.5
1948,2024-10-01,Groceries,Central,Online,8.44,6,0,50.64,31.55,19.09
142,2024-10-01,Clothing,West,Online,98.11,6,0,588.66,338.21,250.45
3906,2024-10-01,Clothing,South,Online,25.39,6,20,121.87,95.12,26.75
957,2024-10-01,Toys,Central,In-Store,33.92,5,0,169.6,117.16,52.44
3272,2024-10-01,Sports,Central,Online,61.08,4,0,244.32,136.37,107.95
1952,2024-10-01,Clothing,West,Online,87.74,4,0,350.96,215.26,135.7
2298,2024-10-01,Groceries,East,Online,46.48,4,5,176.62,102.42,74.2
3060,2024-10-01,Clothing,Central,Online,7.85,4,0,31.4,19.52,11.88
1391,2024-10-01,Groceries,North,Online,32.87,6,0,197.22,122.95,74.27
2627,2024-10-01,Electronics,West,In-Store,422.02,1,20,337.62,232.52,105.1
15,2024-10-02,Clothing,Central,In-Store,35.54,4,0,142.16,82.05,60.11
4475,2024-10-02,Groceries,South,Online,15.98,3,0,47.94,26.1,21.84
4811,2024-10-02,Groceries,South,Online,7.38,3,0,22.14,13.55,8.59
2259,2024-10-02,Electronics,South,In-Store,95.55,2,5,181.54,107.72,73.82
1796,2024-10-02,Clothing,West,In-Store,65.67,5,0,328.35,208.35,120.0
750,2024-10-02,Groceries,North,In-Store,10.14,2,0,20.28,11.68,8.6
2023,2024-10-02,Toys,Central,In-Store,44.32,3,0,132.96,89.7,43.26
4601,2024-10-03,Books,West,In-Store,59.79,2,15,101.64,69.79,31.85
1426,2024-10-03,Toys,East,Online,66.56,5,5,316.16,210.0,106.16
1295,2024-10-04,Electronics,West,Online,298.95,1,15,254.11,208.96,45.15
3829,2024-10-04,Groceries,East,Online,12.67,4,0,50.68,32.79,17.89
628,2024-10-04,Clothing,North,In-Store,13.47,4,0,53.88,32.6,21.28
936,2024-10-04,Groceries,North,Online,4.04,5,0,20.2,10.25,9.95
3346,2024-10-04,Groceries,Central,Online,34.51,3,0,103.53,52.12,51.41
217,2024-10-04,Toys,Central,Online,37.62,5,5,178.69,126.31,52.38
2321,2024-10-04,Furniture,Central,Online,291.15,1,0,291.15,169.14,122.01
669,2024-10-05,Clothing,North,In-Store,90.31,2,5,171.59,125.25,46.34
4283,2024-10-05,Clothing,Central,In-Store,41.4,4,0,165.6,91.85,73.75
3789,2024-10-05,Furniture,West,In-Store,478.51,2,10,861.32,577.32,284.0
2398,2024-10-05,Electronics,Central,Online,393.67,2,15,669.24,490.34,178.9
2274,2024-10-05,Books,Central,Online,14.36,4,0,57.44,40.18,17.26
590,2024-10-05,Groceries,North,In-Store,3.14,1,5,2.98,1.83,1.15
2084,2024-10-05,Toys,North,In-Store,80.77,4,15,274.62,195.84,78.78
987,2024-10-05,Electronics,East,Online,127.55,4,5,484.69,284.62,200.07
1411,2024-10-06,Clothing,East,Online,48.17,6,20,231.22,169.28,61.94
362,2024-10-06,Groceries,North,Online,4.71,1,10,4.24,2.67,1.57
